student_id,subject,marks,cgpa
333,Science,80,3.38
333,History,93,3.38
334,Math,72,3.55
334,English,100,3.55
334,Science,59,3.55
334,History,78,3.55
335,Math,61,2.31
335,English,78,2.31
335,Science,74,2.31
335,History,76,2.31
336,Math,68,3.62
336,English,90,3.62
336,Science,71,3.62
336,History,65,3.62
337,Math,64,2.18
337,English,57,2.18
337,Science,51,2.18
337,History,62,2.18
338,Math,52,3.97
338,English,83,3.97
338,Science,74,3.97
338,History,93,3.97
339,Math,51,3.39
339,English,56,3.39
339,Science,86,3.39
339,History,50,3.39
340,Math,61,3.55
340,English,78,3.55
340,Science,79,3.55
340,History,54,3.55
341,Math,68,2.19
341,English,86,2.19
341,Science,70,2.19
341,History,51,2.19
342,Math,85,2.48
342,English,89,2.48
342,Science,50,2.48
342,History,77,2.48
343,Math,71,2.59
343,English,79,2.59
343,Science,59,2.59
343,History,64,2.59
344,Math,84,3.96
344,English,51,3.96
344,Science,64,3.96
344,History,69,3.96
345,Math,75,3.3
345,English,75,3.3
345,Science,62,3.3
345,History,89,3.3
346,Math,100,3.03
346,English,93,3.03
346,Science,96,3.03
346,History,63,3.03
347,Math,68,3.53
347,English,86,3.53
347,Science,50,3.53
347,History,60,3.53
348,Math,90,2.51
348,English,54,2.51
348,Science,74,2.51
348,History,98,2.51
349,Math,60,3.96
349,English,55,3.96
349,Science,77,3.96
349,History,51,3.96
350,Math,69,3.64
350,English,54,3.64
350,Science,95,3.64
350,History,52,3.64
351,Math,70,3.97
351,English,85,3.97
351,Science,93,3.97
351,History,58,3.97
352,Math,50,3.88
352,English,53,3.88
352,Science,66,3.88
352,History,52,3.88
353,Math,90,2.57
353,English,84,2.57
353,Science,79,2.57
353,History,86,2.57
354,Math,53,3.76
354,English,75,3.76
354,Science,98,3.76
354,History,78,3.76
355,Math,76,3.45
355,English,73,3.45
355,Science,59,3.45
355,History,74,3.45
356,Math,91,2.13
356,English,71,2.13
356,Science,77,2.13
356,History,84,2.13
357,Math,72,2.35
357,English,86,2.35
357,Science,62,2.35
357,History,87,2.35
358,Math,56,2.7
358,English,68,2.7
358,Science,65,2.7
358,History,68,2.7
359,Math,89,2.91
359,English,67,2.91
359,Science,76,2.91
359,History,54,2.91
360,Math,93,2.99
360,English,71,2.99
360,Science,82,2.99
360,History,83,2.99
361,Math,84,2.33
361,English,99,2.33
361,Science,55,2.33
361,History,96,2.33
362,Math,72,3.68
362,English,58,3.68
362,Science,56,3.68
362,History,77,3.68
363,Math,74,3.5
363,English,57,3.5
363,Science,64,3.5
363,History,94,3.5
364,Math,78,2.21
364,English,62,2.21
364,Science,86,2.21
364,History,74,2.21
365,Math,70,2.57
365,English,62,2.57
365,Science,82,2.57
365,History,52,2.57
366,Math,61,2.6
366,English,89,2.6
366,Science,72,2.6
366,History,74,2.6
367,Math,77,3.85
367,English,94,3.85
367,Science,72,3.85
367,History,56,3.85
368,Math,99,2.94
368,English,97,2.94
368,Science,55,2.94
368,History,51,2.94
369,Math,91,2.57
369,English,72,2.57
369,Science,67,2.57
369,History,86,2.57
370,Math,58,2.58
370,English,64,2.58
370,Science,81,2.58
370,History,60,2.58
371,Math,88,3.18
371,English,65,3.18
371,Science,55,3.18
371,History,89,3.18
372,Math,74,2.2
372,English,63,2.2
372,Science,85,2.2
372,History,91,2.2
373,Math,66,2.49
373,English,76,2.49
373,Science,57,2.49
373,History,86,2.49
374,Math,91,2.95
374,English,89,2.95
374,Science,64,2.95
374,History,89,2.95
375,Math,65,3.51
375,English,95,3.51
375,Science,52,3.51
375,History,82,3.51
376,Math,68,3.27
376,English,97,3.27
376,Science,79,3.27
376,History,80,3.27
377,Math,94,3.03
377,English,92,3.03
377,Science,84,3.03
377,History,89,3.03
378,Math,81,2.27
378,English,57,2.27
378,Science,82,2.27
378,History,100,2.27
379,Math,50,3.07
379,English,54,3.07
379,Science,73,3.07
379,History,85,3.07
380,Math,93,2.82
380,English,85,2.82
380,Science,100,2.82
380,History,86,2.82
381,Math,64,3.22
381,English,73,3.22
381,Science,92,3.22
381,History,96,3.22
382,Math,65,2.03
382,English,53,2.03
382,Science,77,2.03
382,History,87,2.03
383,Math,97,3.39
383,English,86,3.39
383,Science,68,3.39
383,History,66,3.39
384,Math,73,3.7
384,English,71,3.7
384,Science,93,3.7
384,History,88,3.7
385,Math,85,3.39
385,English,54,3.39
385,Science,89,3.39
385,History,72,3.39
386,Math,94,2.94
386,English,80,2.94
386,Science,69,2.94
386,History,73,2.94
387,Math,90,3.11
387,English,69,3.11
387,Science,88,3.11
387,History,89,3.11
388,Math,51,2.17
388,English,92,2.17
388,Science,62,2.17
388,History,86,2.17
389,Math,100,3.03
389,English,75,3.03
389,Science,96,3.03
389,History,70,3.03
390,Math,88,2.71
390,English,52,2.71
390,Science,83,2.71
390,History,92,2.71
391,Math,63,3.24
391,English,63,3.24
391,Science,91,3.24
391,History,81,3.24
392,Math,60,3.78
392,English,62,3.78
392,Science,52,3.78
392,History,62,3.78
393,Math,72,2.52
393,English,56,2.52
393,Science,64,2.52
393,History,50,2.52
394,Math,88,3.31
394,English,70,3.31
394,Science,73,3.31
394,History,54,3.31
395,Math,71,3.57
395,English,72,3.57
395,Science,67,3.57
395,History,69,3.57
396,Math,57,3.73
396,English,52,3.73
396,Science,77,3.73
396,History,82,3.73
397,Math,54,2.13
397,English,55,2.13
397,Science,57,2.13
397,History,96,2.13
398,Math,100,3.14
398,English,74,3.14
398,Science,56,3.14
398,History,88,3.14
399,Math,89,3.07
399,English,94,3.07
399,Science,76,3.07
399,History,57,3.07
400,Math,60,2.23
400,English,92,2.23
400,Science,55,2.23
400,History,78,2.23
401,Math,61,2.25
401,English,64,2.25
401,Science,50,2.25
401,History,67,2.25
402,Math,56,2.3
402,English,74,2.3
402,Science,91,2.3
402,History,67,2.3
403,Math,82,2.62
403,English,80,2.62
403,Science,63,2.62
403,History,72,2.62
404,Math,81,3.54
404,English,73,3.54
404,Science,65,3.54
404,History,60,3.54
405,Math,82,2.79
405,English,95,2.79
405,Science,96,2.79
405,History,83,2.79
406,Math,82,3.57
406,English,92,3.57
406,Science,100,3.57
406,History,95,3.57
407,Math,82,3.69
407,English,80,3.69
407,Science,76,3.69
407,History,83,3.69
408,Math,74,2.38
408,English,65,2.38
408,Science,100,2.38
408,History,86,2.38
409,Math,81,2.25
409,English,78,2.25
409,Science,88,2.25
409,History,52,2.25
410,Math,86,3.02
410,English,80,3.02
410,Science,73,3.02
410,History,93,3.02
411,Math,95,2.3
411,English,71,2.3
411,Science,65,2.3
411,History,77,2.3
412,Math,82,2.67
412,English,90,2.67
412,Science,53,2.67
412,History,72,2.67
413,Math,55,3.95
413,English,87,3.95
413,Science,81,3.95
413,History,75,3.95
414,Math,78,2.8
414,English,66,2.8
414,Science,64,2.8
414,History,55,2.8
415,Math,88,2.2
415,English,63,2.2
415,Science,96,2.2
415,History,67,2.2
416,Math,95,2.15
416,English,62,2.15
416,Science,94,2.15
416,History,56,2.15
417,Math,76,2.04
417,English,78,2.04
417,Science,50,2.04
417,History,77,2.04
418,Math,97,2.37
418,English,64,2.37
418,Science,79,2.37
418,History,91,2.37
419,Math,65,2.91
419,English,91,2.91
419,Science,94,2.91
419,History,81,2.91
420,Math,58,3.71
420,English,51,3.71
420,Science,55,3.71
420,History,70,3.71
421,Math,51,3.33
421,English,64,3.33
421,Science,54,3.33
421,History,68,3.33
422,Math,64,2.75
422,English,69,2.75
422,Science,98,2.75
422,History,80,2.75
423,Math,89,2.61
423,English,75,2.61
423,Science,79,2.61
423,History,97,2.61
424,Math,56,2.95
424,English,55,2.95
424,Science,81,2.95
424,History,54,2.95
425,Math,77,3.75
425,English,60,3.75
425,Science,62,3.75
425,History,53,3.75
426,Math,64,3.23
426,English,50,3.23
426,Science,83,3.23
426,History,64,3.23
427,Math,63,3.53
427,English,55,3.53
427,Science,88,3.53
427,History,71,3.53
428,Math,78,3.89
428,English,80,3.89
428,Science,79,3.89
428,History,92,3.89
429,Math,82,2.22
429,English,83,2.22
429,Science,73,2.22
429,History,100,2.22
430,Math,94,3.55
430,English,94,3.55
430,Science,69,3.55
430,History,100,3.55
431,Math,61,2.74
431,English,56,2.74
431,Science,78,2.74
431,History,97,2.74
432,Math,90,2.53
432,English,86,2.53
432,Science,91,2.53
432,History,79,2.53
433,Math,68,2.31
433,English,63,2.31
433,Science,96,2.31
433,History,74,2.31
434,Math,90,3.1
434,English,87,3.1
434,Science,61,3.1
434,History,88,3.1
435,Math,94,2.94
435,English,60,2.94
435,Science,87,2.94
435,History,86,2.94
436,Math,92,3.57
436,English,57,3.57
436,Science,85,3.57
436,History,77,3.57
437,Math,96,3.78
437,English,77,3.78
437,Science,58,3.78
437,History,94,3.78
438,Math,52,3.87
438,English,93,3.87
438,Science,89,3.87
438,History,70,3.87
439,Math,63,3.98
439,English,97,3.98
439,Science,71,3.98
439,History,85,3.98
440,Math,66,3.24
440,English,92,3.24
440,Science,86,3.24
440,History,60,3.24
441,Math,83,2.24
441,English,60,2.24
441,Science,84,2.24
441,History,93,2.24
442,Math,80,2.25
442,English,71,2.25
442,Science,72,2.25
442,History,93,2.25
443,Math,82,2.44
443,English,55,2.44
443,Science,84,2.44
443,History,91,2.44
444,Math,56,2.16
444,English,72,2.16
444,Science,78,2.16
444,History,97,2.16
445,Math,66,2.59
445,English,79,2.59
445,Science,70,2.59
445,History,83,2.59
446,Math,84,3.95
446,English,57,3.95
446,Science,64,3.95
446,History,98,3.95
447,Math,71,3.43
447,English,64,3.43
447,Science,61,3.43
447,History,61,3.43
448,Math,86,3.98
448,English,80,3.98
448,Science,52,3.98
448,History,75,3.98
449,Math,78,2.44
449,English,62,2.44
449,Science,84,2.44
449,History,97,2.44
450,Math,86,2.22
450,English,63,2.22
450,Science,98,2.22
450,History,96,2.22
451,Math,65,3.18
451,English,64,3.18
451,Science,59,3.18
451,History,82,3.18
452,Math,63,3.65
452,English,95,3.65
452,Science,53,3.65
452,History,55,3.65
453,Math,69,2.63
453,English,56,2.63
453,Science,61,2.63
453,History,56,2.63
454,Math,87,2.69
454,English,94,2.69
454,Science,88,2.69
454,History,53,2.69
455,Math,92,3.11
455,English,77,3.11
455,Science,62,3.11
455,History,62,3.11
456,Math,83,3.74
456,English,58,3.74
456,Science,52,3.74
456,History,97,3.74
457,Math,57,2.99
457,English,84,2.99
457,Science,84,2.99
457,History,52,2.99
458,Math,53,3.47
458,English,97,3.47
458,Science,52,3.47
458,History,91,3.47
459,Math,92,3.87
459,English,54,3.87
459,Science,85,3.87
459,History,93,3.87
460,Math,80,2.83
460,English,54,2.83
460,Science,52,2.83
460,History,69,2.83
461,Math,65,2.07
461,English,91,2.07
461,Science,80,2.07
461,History,94,2.07
462,Math,85,2.32
462,English,74,2.32
462,Science,89,2.32
462,History,72,2.32
463,Math,90,2.9
463,English,76,2.9
463,Science,95,2.9
463,History,81,2.9
464,Math,99,3.3
464,English,86,3.3
464,Science,70,3.3
464,History,72,3.3
465,Math,67,2.05
465,English,73,2.05
465,Science,87,2.05
465,History,70,2.05
466,Math,74,3.53
466,English,51,3.53
466,Science,99,3.53
466,History,71,3.53
467,Math,97,2.8
467,English,59,2.8
467,Science,87,2.8
467,History,63,2.8
468,Math,96,3.58
468,English,76,3.58
468,Science,57,3.58
468,History,50,3.58
469,Math,79,3.07
469,English,61,3.07
469,Science,88,3.07
469,History,74,3.07
470,Math,59,2.49
470,English,78,2.49
470,Science,56,2.49
470,History,69,2.49
471,Math,92,3.52
471,English,73,3.52
471,Science,85,3.52
471,History,51,3.52
472,Math,94,3.88
472,English,57,3.88
472,Science,68,3.88
472,History,94,3.88
473,Math,65,2.31
473,English,86,2.31
473,Science,94,2.31
473,History,83,2.31
474,Math,92,3.15
474,English,62,3.15
474,Science,99,3.15
474,History,61,3.15
475,Math,80,3.16
475,English,81,3.16
475,Science,88,3.16
475,History,52,3.16
476,Math,55,3.59
476,English,88,3.59
476,Science,82,3.59
476,History,66,3.59
477,Math,52,2.79
477,English,53,2.79
477,Science,82,2.79
477,History,64,2.79
478,Math,97,3.88
478,English,90,3.88
478,Science,63,3.88
478,History,56,3.88
479,Math,82,2.88
479,English,60,2.88
479,Science,99,2.88
479,History,63,2.88
480,Math,59,3.5
480,English,86,3.5
480,Science,88,3.5
480,History,92,3.5
481,Math,64,3.4
481,English,58,3.4
481,Science,61,3.4
481,History,61,3.4
482,Math,62,2.13
482,English,59,2.13
482,Science,85,2.13
482,History,92,2.13
483,Math,76,3.9
483,English,50,3.9
483,Science,80,3.9
483,History,79,3.9
484,Math,57,3.0
484,English,61,3.0
484,Science,100,3.0
484,History,97,3.0
485,Math,80,3.8
485,English,79,3.8
485,Science,90,3.8
485,History,59,3.8
486,Math,84,3.63
486,English,93,3.63
486,Science,91,3.63
486,History,72,3.63
487,Math,53,3.08
487,English,67,3.08
487,Science,50,3.08
487,History,76,3.08
488,Math,51,3.61
488,English,92,3.61
488,Science,68,3.61
488,History,64,3.61
489,Math,81,2.98
489,English,90,2.98
489,Science,71,2.98
489,History,61,2.98
490,Math,85,2.2
490,English,98,2.2
490,Science,96,2.2
490,History,65,2.2
491,Math,57,3.02
491,English,61,3.02
491,Science,98,3.02
491,History,53,3.02
492,Math,87,2.91
492,English,61,2.91
492,Science,53,2.91
492,History,71,2.91
493,Math,75,2.21
493,English,80,2.21
493,Science,97,2.21
493,History,67,2.21
494,Math,85,3.44
494,English,63,3.44
494,Science,51,3.44
494,History,60,3.44
495,Math,81,3.75
495,English,73,3.75
495,Science,80,3.75
495,History,79,3.75
496,Math,95,3.42
496,English,98,3.42
496,Science,77,3.42
496,History,60,3.42
497,Math,73,2.09
497,English,55,2.09
497,Science,62,2.09
497,History,72,2.09
498,Math,79,2.9
498,English,66,2.9
498,Science,79,2.9
498,History,77,2.9
499,Math,79,2.8
499,English,59,2.8
499,Science,94,2.8
499,History,84,2.8
500,Math,50,3.27
500,English,98,3.27
500,Science,84,3.27
500,History,67,3.27
501,Math,58,2.85
501,English,90,2.85
501,Science,75,2.85
501,History,74,2.85
502,Math,93,3.09
502,English,52,3.09
502,Science,85,3.09
502,History,97,3.09
503,Math,86,3.91
503,English,64,3.91
503,Science,84,3.91
503,History,85,3.91
504,Math,80,3.92
504,English,75,3.92
504,Science,71,3.92
504,History,63,3.92
505,Math,81,2.24
505,English,79,2.24
505,Science,57,2.24
505,History,50,2.24
506,Math,84,2.26
506,English,76,2.26
506,Science,58,2.26
506,History,100,2.26
507,Math,55,2.19
507,English,79,2.19
507,Science,74,2.19
507,History,100,2.19
508,Math,70,3.7
508,English,71,3.7
508,Science,52,3.7
508,History,95,3.7
509,Math,83,2.12
509,English,58,2.12
509,Science,77,2.12
509,History,68,2.12
510,Math,86,3.16
510,English,97,3.16
510,Science,67,3.16
510,History,89,3.16
511,Math,74,3.04
511,English,61,3.04
511,Science,71,3.04
511,History,50,3.04
512,Math,73,3.61
512,English,63,3.61
512,Science,81,3.61
512,History,93,3.61
513,Math,56,2.47
513,English,94,2.47
513,Science,83,2.47
513,History,69,2.47
514,Math,58,2.94
514,English,75,2.94
514,Science,83,2.94
514,History,62,2.94
515,Math,69,3.0
515,English,88,3.0
515,Science,69,3.0
515,History,69,3.0
516,Math,71,3.52
516,English,78,3.52
516,Science,62,3.52
516,History,68,3.52
517,Math,97,2.76
517,English,79,2.76
517,Science,58,2.76
517,History,100,2.76
518,Math,54,3.33
518,English,88,3.33
518,Science,63,3.33
518,History,59,3.33
519,Math,96,2.47
519,English,77,2.47
519,Science,80,2.47
519,History,94,2.47
520,Math,63,3.9
520,English,50,3.9
520,Science,52,3.9
520,History,85,3.9
521,Math,56,2.28
521,English,88,2.28
521,Science,62,2.28
521,History,91,2.28
522,Math,91,3.51
522,English,53,3.51
522,Science,87,3.51
522,History,85,3.51
523,Math,79,2.75
523,English,72,2.75
523,Science,55,2.75
523,History,55,2.75
524,Math,54,2.57
524,English,64,2.57
524,Science,91,2.57
524,History,51,2.57
525,Math,71,2.86
525,English,59,2.86
525,Science,92,2.86
525,History,57,2.86
526,Math,56,3.73
526,English,82,3.73
526,Science,76,3.73
526,History,61,3.73
527,Math,97,3.79
527,English,60,3.79
527,Science,80,3.79
527,History,92,3.79
528,Math,91,2.55
528,English,68,2.55
528,Science,65,2.55
528,History,88,2.55
529,Math,55,3.12
529,English,65,3.12
529,Science,52,3.12
529,History,58,3.12
530,Math,88,3.96
530,English,89,3.96
530,Science,83,3.96
530,History,79,3.96
531,Math,76,3.39
531,English,69,3.39
531,Science,70,3.39
531,History,56,3.39
532,Math,76,3.81
532,English,56,3.81
532,Science,93,3.81
532,History,72,3.81
533,Math,94,2.69
533,English,69,2.69
533,Science,75,2.69
533,History,97,2.69
534,Math,68,3.36
534,English,70,3.36
534,Science,91,3.36
534,History,66,3.36
535,Math,55,3.54
535,English,95,3.54
535,Science,85,3.54
535,History,76,3.54
536,Math,69,2.88
536,English,76,2.88
536,Science,85,2.88
536,History,81,2.88
537,Math,85,2.52
537,English,52,2.52
537,Science,50,2.52
537,History,90,2.52
538,Math,50,3.77
538,English,79,3.77
538,Science,66,3.77
538,History,65,3.77
539,Math,71,2.65
539,English,96,2.65
539,Science,93,2.65
539,History,60,2.65
540,Math,78,3.17
540,English,53,3.17
540,Science,86,3.17
540,History,54,3.17
541,Math,57,2.46
541,English,58,2.46
541,Science,67,2.46
541,History,92,2.46
542,Math,52,3.94
542,English,61,3.94
542,Science,57,3.94
542,History,50,3.94
543,Math,53,3.78
543,English,98,3.78
543,Science,85,3.78
543,History,67,3.78
544,Math,79,2.38
544,English,67,2.38
544,Science,89,2.38
544,History,77,2.38
545,Math,74,2.04
545,English,57,2.04
545,Science,94,2.04
545,History,94,2.04
546,Math,84,2.28
546,English,71,2.28
546,Science,62,2.28
546,History,76,2.28
547,Math,100,2.96
547,English,85,2.96
547,Science,91,2.96
547,History,85,2.96
548,Math,83,2.12
548,English,79,2.12
548,Science,63,2.12
548,History,59,2.12
549,Math,65,3.63
549,English,66,3.63
549,Science,77,3.63
549,History,87,3.63
550,Math,75,3.1
550,English,59,3.1
550,Science,94,3.1
550,History,64,3.1
551,Math,52,3.19
551,English,74,3.19
551,Science,84,3.19
551,History,61,3.19
552,Math,94,2.76
552,English,99,2.76
552,Science,63,2.76
552,History,64,2.76
553,Math,93,2.19
553,English,80,2.19
553,Science,60,2.19
553,History,95,2.19
554,Math,78,3.7
554,English,54,3.7
554,Science,95,3.7
554,History,55,3.7
555,Math,63,2.1
555,English,67,2.1
555,Science,95,2.1
555,History,77,2.1
556,Math,56,2.97
556,English,59,2.97
556,Science,81,2.97
556,History,50,2.97
557,Math,63,3.45
557,English,50,3.45
557,Science,52,3.45
557,History,53,3.45
558,Math,92,2.43
558,English,95,2.43
558,Science,90,2.43
558,History,96,2.43
559,Math,83,3.28
559,English,60,3.28
559,Science,61,3.28
559,History,93,3.28
560,Math,56,2.11
560,English,88,2.11
560,Science,95,2.11
560,History,73,2.11
561,Math,68,3.31
561,English,90,3.31
561,Science,86,3.31
561,History,75,3.31
562,Math,81,3.65
562,English,72,3.65
562,Science,99,3.65
562,History,72,3.65
563,Math,72,3.69
563,English,75,3.69
563,Science,78,3.69
563,History,80,3.69
564,Math,87,2.52
564,English,97,2.52
564,Science,87,2.52
564,History,72,2.52
565,Math,50,3.64
565,English,82,3.64
565,Science,54,3.64
565,History,89,3.64
566,Math,57,3.56
566,English,93,3.56
566,Science,64,3.56
566,History,66,3.56
567,Math,84,3.24
567,English,80,3.24
567,Science,94,3.24
567,History,90,3.24
568,Math,56,2.06
568,English,70,2.06
568,Science,98,2.06
568,History,71,2.06
569,Math,50,3.9
569,English,74,3.9
569,Science,63,3.9
569,History,59,3.9
570,Math,72,2.74
570,English,62,2.74
570,Science,89,2.74
570,History,96,2.74
571,Math,54,2.64
571,English,71,2.64
571,Science,97,2.64
571,History,92,2.64
572,Math,93,3.63
572,English,58,3.63
572,Science,90,3.63
572,History,95,3.63
573,Math,50,3.15
573,English,98,3.15
573,Science,69,3.15
573,History,65,3.15
574,Math,95,3.72
574,English,70,3.72
574,Science,53,3.72
574,History,77,3.72
575,Math,76,3.52
575,English,95,3.52
575,Science,54,3.52
575,History,99,3.52
576,Math,61,2.03
576,English,96,2.03
576,Science,58,2.03
576,History,70,2.03
577,Math,78,3.05
577,English,51,3.05
577,Science,74,3.05
577,History,78,3.05
578,Math,56,3.64
578,English,71,3.64
578,Science,74,3.64
578,History,68,3.64
579,Math,75,2.63
579,English,86,2.63
579,Science,92,2.63
579,History,66,2.63
580,Math,67,2.56
580,English,93,2.56
580,Science,75,2.56
580,History,68,2.56
581,Math,87,2.33
581,English,100,2.33
581,Science,61,2.33
581,History,69,2.33
582,Math,85,3.45
582,English,58,3.45
582,Science,67,3.45
582,History,93,3.45
583,Math,85,3.12
583,English,74,3.12
583,Science,62,3.12
583,History,58,3.12
584,Math,72,2.58
584,English,62,2.58
584,Science,89,2.58
584,History,83,2.58
585,Math,100,2.53
585,English,93,2.53
585,Science,61,2.53
585,History,86,2.53
586,Math,71,2.14
586,English,70,2.14
586,Science,60,2.14
586,History,65,2.14
587,Math,98,2.97
587,English,82,2.97
587,Science,74,2.97
587,History,56,2.97
588,Math,87,2.18
588,English,61,2.18
588,Science,51,2.18
588,History,75,2.18
589,Math,94,3.96
589,English,86,3.96
589,Science,67,3.96
589,History,58,3.96
590,Math,71,3.97
590,English,86,3.97
590,Science,73,3.97
590,History,64,3.97
591,Math,81,2.28
591,English,84,2.28
591,Science,57,2.28
591,History,53,2.28
592,Math,55,3.86
592,English,98,3.86
592,Science,69,3.86
592,History,72,3.86
593,Math,57,2.28
593,English,93,2.28
593,Science,57,2.28
